#chrom	strand	txStart
chr17	-	62179
chr17	-	62179
chr17	-	62179
chr17	-	62179
chr17	+	180995
chr17	+	180995
chr17	+	260117
chr17	+	263233
chr17	-	289770
chr17	-	411907
chr17	-	411907
chr17	-	411907
chr17	-	429208
chr17	-	435532
chr17	-	435532
chr17	-	435532
chr17	-	435532
chr17	+	635846
chr17	+	635846
chr17	+	636267
chr17	-	647660
chr17	-	649870
chr17	-	654896
chr17	+	655572
chr17	-	662548
chr17	-	662548
chr17	-	662548
chr17	-	662548
chr17	+	685512
chr17	+	699304
chr17	-	702552
chr17	-	702552
chr17	-	702552
chr17	-	722367
chr17	+	900356
chr17	-	906757
chr17	-	906757
chr17	-	906757
chr17	-	906757
chr17	-	906757
chr17	-	906757
chr17	-	913968
chr17	-	925715
chr17	+	947608
chr17	-	994904
chr17	+	1173857
chr17	+	1182956
chr17	-	1247833
chr17	-	1247833
chr17	-	1247833
chr17	-	1247833
chr17	-	1324646
chr17	-	1324646
chr17	-	1367479
chr17	-	1367479
chr17	-	1367479
chr17	-	1371133
chr17	-	1373728
chr17	-	1397870
chr17	-	1397870
chr17	-	1397870
chr17	-	1397870
chr17	-	1397870
chr17	-	1397870
chr17	-	1412416
chr17	+	1420212
chr17	-	1421282
chr17	-	1421282
chr17	-	1424872
chr17	-	1451589
chr17	-	1477695
chr17	-	1477695
chr17	-	1488546
chr17	-	1488546
chr17	-	1494562
chr17	-	1537151
chr17	-	1537151
chr17	-	1537151
chr17	-	1537151
chr17	-	1549444
chr17	-	1553922
chr17	-	1606083
chr17	-	1614797
chr17	-	1614797
chr17	-	1614797
chr17	-	1614797
chr17	-	1614813
chr17	-	1617196
chr17	+	1619816
chr17	+	1619816
chr17	+	1627833
chr17	+	1628124
chr17	+	1633673
chr17	+	1646129
chr17	+	1646129
chr17	+	1646319
chr17	+	1665258
chr17	-	1682828
chr17	-	1684985
chr17	+	1733272
chr17	-	1837970
chr17	+	1921176
chr17	+	1933430
chr17	+	1933430
chr17	+	1933430
chr17	+	1936686
chr17	+	1942258
chr17	+	1943511
chr17	+	1943965
chr17	+	1945276
chr17	-	1953201
chr17	-	1953564
chr17	+	1957447
chr17	+	1958262
chr17	+	1959603
chr17	+	1959984
chr17	-	1963132
chr17	-	1963132
chr17	-	1963132
chr17	-	1963132
chr17	-	1963132
chr17	-	2139006
chr17	-	2202199
chr17	+	2207247
chr17	+	2218671
chr17	+	2221156
chr17	-	2225981
chr17	-	2232418
chr17	-	2233572
chr17	+	2240805
chr17	+	2240805
chr17	+	2240805
chr17	+	2266153
chr17	+	2279653
chr17	-	2287353
chr17	-	2310274
chr17	-	2319347
chr17	-	2319347
chr17	-	2319347
chr17	-	2320377
chr17	-	2321881
chr17	-	2321881
chr17	-	2489695
chr17	+	2496922
chr17	+	2496922
chr17	+	2573456
chr17	-	2592679
chr17	-	2592679
chr17	-	2592683
chr17	-	2651371
chr17	+	2699731
chr17	+	2699731
chr17	-	2965962
chr17	-	2995351
chr17	-	3029903
chr17	+	3100812
chr17	+	3118914
chr17	+	3143969
chr17	-	3181183
chr17	-	3194928
chr17	+	3213538
chr17	-	3300759
chr17	+	3323861
chr17	-	3336163
chr17	-	3343305
chr17	-	3343305
chr17	-	3343305
chr17	-	3343305
chr17	-	3343305
chr17	-	3343305
chr17	-	3343305
chr17	+	3377403
chr17	+	3379295
chr17	-	3413795
chr17	-	3413795
chr17	-	3413795
chr17	-	3413795
chr17	-	3413795
chr17	-	3413795
chr17	-	3413795
chr17	-	3413795
chr17	-	3413795
chr17	-	3417380
chr17	-	3421869
chr17	-	3468739
chr17	-	3468739
chr17	-	3468739
chr17	-	3468739
chr17	-	3468739
chr17	-	3468739
chr17	-	3468739
chr17	-	3511555
chr17	+	3539761
chr17	+	3539761
chr17	+	3539761
chr17	+	3539761
chr17	+	3539761
chr17	-	3566186
chr17	-	3566186
chr17	-	3566186
chr17	-	3566340
chr17	+	3572089
chr17	+	3572089
chr17	+	3572440
chr17	-	3576521
chr17	-	3576521
chr17	-	3576521
chr17	-	3576521
chr17	-	3576521
chr17	-	3593378
chr17	-	3617918
chr17	-	3617918
chr17	+	3627196
chr17	-	3710044
chr17	-	3710044
chr17	-	3710044
chr17	-	3725798
chr17	-	3763616
chr17	-	3763616
chr17	-	3768450
chr17	-	3799884
chr17	-	3808513
chr17	-	3827162
chr17	-	3827162
chr17	-	3827162
chr17	-	3827162
chr17	-	3827162
chr17	-	3827162
chr17	-	3827162
chr17	-	3827162
chr17	-	3900704
chr17	-	3907738
chr17	-	3907742
chr17	-	3911553
chr17	-	3925709
chr17	-	3925709
chr17	-	3936824
chr17	-	3960049
chr17	-	3979245
chr17	+	4046461
chr17	+	4046461
chr17	+	4046914
chr17	-	4066664
chr17	-	4066664
chr17	-	4066664
chr17	-	4066664
chr17	-	4072491
chr17	-	4097770
chr17	-	4119811
chr17	-	4172511
chr17	+	4337218
chr17	+	4337218
chr17	-	4384323
chr17	+	4402128
chr17	+	4440056
chr17	-	4442190
chr17	-	4442190
chr17	-	4442190
chr17	-	4442190
chr17	-	4460221
chr17	-	4460221
chr17	-	4460221
chr17	-	4460221
chr17	-	4481332
chr17	+	4487275
chr17	+	4487833
chr17	+	4513743
chr17	-	4534213
chr17	-	4534213
chr17	-	4534213
chr17	-	4574678
chr17	-	4574678
chr17	+	4607524
chr17	+	4613788
chr17	+	4613788
chr17	+	4613788
chr17	+	4613788
chr17	+	4613788
chr17	+	4613788
chr17	+	4613788
chr17	+	4613788
chr17	+	4634722
chr17	-	4636827
chr17	-	4637803
chr17	+	4643309
chr17	+	4643309
chr17	+	4643309
chr17	+	4675186
chr17	-	4688579
chr17	-	4688579
chr17	-	4688579
chr17	-	4688579
chr17	-	4690351
chr17	+	4692253
chr17	+	4699438
chr17	+	4699438
chr17	+	4710395
chr17	+	4710395
chr17	+	4710395
chr17	+	4736634
chr17	+	4736634
chr17	+	4736634
chr17	+	4736634
chr17	+	4736634
chr17	+	4736634
chr17	+	4788206
chr17	-	4801063
chr17	+	4802947
chr17	+	4802947
chr17	+	4835591
chr17	-	4835898
chr17	+	4835899
chr17	-	4837174
chr17	-	4840425
chr17	-	4840425
chr17	-	4840425
chr17	-	4840425
chr17	+	4843629
chr17	+	4843781
chr17	+	4843781
chr17	+	4846720
chr17	-	4848944
chr17	+	4854383
chr17	+	4854383
chr17	+	4854383
chr17	+	4854383
chr17	+	4857006
chr17	-	4862520
chr17	-	4862520
chr17	-	4870225
chr17	-	4871286
chr17	-	4871286
chr17	-	4871286
chr17	-	4871286
chr17	-	4873548
chr17	-	4882978
chr17	-	4891424
chr17	-	4891424
chr17	-	4891424
chr17	-	4891424
chr17	+	4901242
chr17	-	4935896
chr17	-	4935896
chr17	-	4935896
chr17	-	4935896
chr17	+	4981753
chr17	+	4994799
chr17	-	5008838
chr17	-	5009030
chr17	-	5012220
chr17	-	5012220
chr17	+	5019732
chr17	+	5031686
chr17	+	5031686
chr17	+	5032109
chr17	-	5033286
chr17	-	5035360
chr17	-	5036572
chr17	-	5036851
chr17	-	5037135
chr17	-	5038691
chr17	-	5038915
chr17	-	5039983
chr17	-	5082830
chr17	-	5085127
chr17	+	5095378
chr17	+	5095378
chr17	-	5112215
chr17	-	5112215
chr17	-	5116306
chr17	+	5185557
chr17	+	5185557
chr17	+	5185557
chr17	+	5185557
chr17	+	5185557
chr17	+	5185557
chr17	+	5185557
chr17	-	5264265
chr17	-	5289345
chr17	-	5289345
chr17	-	5290924
chr17	-	5291836
chr17	+	5322960
chr17	+	5322960
chr17	+	5322960
chr17	+	5322960
chr17	+	5322960
chr17	+	5322960
chr17	+	5322960
chr17	+	5322960
chr17	+	5322960
chr17	+	5322960
chr17	+	5332268
chr17	-	5336098
chr17	-	5344231
chr17	-	5344231
chr17	-	5344231
chr17	-	5344231
chr17	-	5377612
chr17	+	5389693
chr17	+	5389693
chr17	+	5389693
chr17	+	5389693
chr17	+	5390212
chr17	+	5392182
chr17	-	5402746
chr17	-	5404718
chr17	-	5417437
chr17	-	5417437
chr17	-	5417437
chr17	-	5417437
chr17	-	5417437
chr17	-	5433215
chr17	-	5666200
chr17	+	5675553
chr17	-	5924271
chr17	+	5972425
chr17	+	5972436
chr17	+	5973933
chr17	+	5974427
chr17	+	5983690
chr17	+	5989532
chr17	-	6327058
chr17	-	6327058
chr17	-	6327058
chr17	-	6327058
chr17	-	6327058
chr17	-	6327058
chr17	-	6328640
chr17	-	6328640
chr17	+	6347734
chr17	+	6347734
chr17	-	6354582
chr17	-	6354582
chr17	-	6354582
chr17	-	6481644
chr17	-	6481644
chr17	-	6481644
chr17	-	6481644
chr17	+	6544221
chr17	-	6546632
chr17	-	6546632
chr17	+	6555058
chr17	-	6558758
chr17	+	6558767
chr17	+	6561037
chr17	-	6588038
chr17	-	6588038
chr17	-	6588038
chr17	-	6588038
chr17	-	6598726
chr17	+	6658793
chr17	+	6659155
chr17	+	6659155
chr17	+	6659155
chr17	+	6659155
chr17	+	6659155
chr17	+	6659155
chr17	+	6679551
chr17	+	6690098
chr17	-	6703299
chr17	-	6703299
chr17	+	6756894
chr17	+	6756894
chr17	+	6797100
chr17	-	6888441
chr17	+	6890783
chr17	+	6899383
chr17	-	6904450
chr17	+	6912807
chr17	+	6915735
chr17	+	6915735
chr17	+	6915735
chr17	+	6917463
chr17	+	6917463
chr17	-	6919136
chr17	-	6920933
chr17	+	6926368
chr17	+	6926421
chr17	+	6939393
chr17	-	6944948
chr17	-	6977855
chr17	-	6977855
chr17	-	6978113
chr17	-	7004640
chr17	-	7004640
chr17	-	7004640
chr17	-	7004640
chr17	-	7004640
chr17	-	7011087
chr17	-	7011087
chr17	-	7076750
chr17	-	7076750
chr17	-	7076876
chr17	-	7093209
chr17	-	7093209
chr17	-	7093209
chr17	-	7093209
chr17	-	7093209
chr17	-	7106036
chr17	+	7120443
chr17	+	7123149
chr17	+	7123149
chr17	+	7123149
chr17	+	7123149
chr17	-	7126615
chr17	-	7128660
chr17	-	7128660
chr17	-	7132453
chr17	-	7132605
chr17	-	7138346
chr17	-	7138346
chr17	-	7138346
chr17	-	7143737
chr17	-	7144629
chr17	-	7146905
chr17	-	7146905
chr17	+	7155371
chr17	+	7155550
chr17	+	7155550
chr17	+	7155550
chr17	+	7155550
chr17	+	7155744
chr17	+	7155863
chr17	-	7163221
chr17	-	7163221
chr17	-	7163221
chr17	+	7185053
chr17	+	7185053
chr17	+	7185448
chr17	-	7191570
chr17	+	7210317
chr17	+	7210644
chr17	+	7210855
chr17	+	7211287
chr17	+	7211693
chr17	-	7215977
chr17	-	7215977
chr17	-	7215977
chr17	-	7215977
chr17	-	7218950
chr17	-	7218950
chr17	-	7224878
chr17	+	7239847
chr17	+	7255207
chr17	+	7258496
chr17	+	7258496
chr17	+	7258496
chr17	+	7284292
chr17	+	7284292
chr17	+	7284292
chr17	-	7293046
chr17	-	7293046
chr17	-	7293046
chr17	-	7293046
chr17	-	7293046
chr17	-	7293046
chr17	-	7293046
chr17	-	7306292
chr17	+	7311501
chr17	+	7323678
chr17	+	7328934
chr17	+	7338761
chr17	+	7339068
chr17	+	7341591
chr17	+	7341591
chr17	+	7342688
chr17	+	7344060
chr17	+	7348405
chr17	+	7348840
chr17	+	7349647
chr17	-	7362684
chr17	-	7362684
chr17	+	7384720
chr17	+	7387697
chr17	+	7387697
chr17	+	7452374
chr17	+	7452374
chr17	+	7452374
chr17	+	7461608
chr17	+	7461608
chr17	+	7461608
chr17	+	7461608
chr17	+	7461608
chr17	+	7461608
chr17	+	7465308
chr17	+	7465308
chr17	+	7467678
chr17	+	7475601
chr17	+	7475601
chr17	+	7478030
chr17	+	7480128
chr17	+	7481272
chr17	+	7481705
chr17	+	7482804
chr17	+	7482804
chr17	+	7486964
chr17	+	7486964
chr17	+	7486964
chr17	+	7486964
chr17	+	7489786
chr17	-	7491497
chr17	-	7491497
chr17	-	7494547
chr17	+	7517381
chr17	+	7517381
chr17	+	7517381
chr17	+	7517381
chr17	+	7517381
chr17	+	7517381
chr17	+	7517381
chr17	+	7524456
chr17	-	7529555
chr17	-	7529555
chr17	+	7531286
chr17	+	7531286
chr17	+	7531286
chr17	+	7531286
chr17	+	7531286
chr17	+	7531286
chr17	+	7533452
chr17	+	7533452
chr17	+	7533452
chr17	+	7533452
chr17	+	7533452
chr17	+	7533452
chr17	+	7533452
chr17	+	7554253
chr17	-	7565096
chr17	-	7569403
chr17	-	7571719
chr17	-	7571719
chr17	-	7571719
chr17	-	7571719
chr17	-	7571719
chr17	-	7571719
chr17	-	7571719
chr17	-	7571719
chr17	-	7571719
chr17	-	7571719
chr17	+	7572991
chr17	+	7576852
chr17	+	7577062
chr17	+	7577127
chr17	+	7577498
chr17	-	7577498
chr17	-	7577498
chr17	-	7577498
chr17	+	7577557
chr17	-	7577850
chr17	+	7578201
chr17	+	7578243
chr17	+	7578433
chr17	+	7579311
chr17	-	7579311
chr17	+	7579525
chr17	+	7589388
chr17	+	7590757
chr17	+	7591666
chr17	+	7591666
chr17	+	7591666
chr17	+	7591666
chr17	+	7604058
chr17	+	7608519
chr17	+	7621078
chr17	+	7623038
chr17	+	7623038
chr17	+	7657637
chr17	+	7707573
chr17	+	7743234
chr17	+	7750863
chr17	+	7758383
chr17	-	7760002
chr17	-	7760002
chr17	+	7761063
chr17	+	7762260
chr17	+	7788122
chr17	+	7792168
chr17	+	7792168
chr17	+	7794257
chr17	+	7807142
chr17	+	7809440
chr17	+	7812818
chr17	-	7816639
chr17	-	7816657
chr17	-	7825176
chr17	-	7825176
chr17	-	7833662
chr17	-	7833662
chr17	-	7833662
chr17	-	7833662
chr17	+	7835441
chr17	+	7835441
chr17	+	7837455
chr17	+	7840481
chr17	+	7905987
chr17	+	7942357
chr17	+	7942357
chr17	+	7942357
chr17	+	7942357
chr17	+	7942357
chr17	+	7960203
chr17	-	7975953
chr17	+	7982799
chr17	+	7991373
chr17	-	7999217
chr17	-	7999217
chr17	-	7999217
chr17	-	8013233
chr17	+	8022472
chr17	+	8023069
chr17	-	8023631
chr17	-	8023907
chr17	-	8023907
chr17	+	8029063
chr17	-	8042198
chr17	-	8042769
chr17	-	8043787
chr17	-	8043787
chr17	-	8043787
chr17	-	8047373
chr17	-	8052593
chr17	-	8062464
chr17	-	8076296
chr17	-	8076296
chr17	-	8076296
chr17	-	8076296
chr17	-	8077059
chr17	+	8089675
chr17	+	8090262
chr17	+	8090492
chr17	+	8090910
chr17	-	8091650
chr17	-	8108048
chr17	-	8108048
chr17	-	8108048
chr17	-	8108048
chr17	-	8108048
chr17	-	8108048
chr17	-	8123947
chr17	+	8124865
chr17	-	8128138
chr17	-	8128138
chr17	+	8152595
chr17	+	8152595
chr17	+	8166237
chr17	+	8169179
chr17	-	8191080
chr17	-	8191081
chr17	+	8191968
chr17	+	8191968
chr17	+	8191968
chr17	+	8191968
chr17	-	8192177
chr17	-	8193378
chr17	+	8213555
chr17	+	8213555
chr17	+	8214139
chr17	+	8215308
chr17	+	8243187
chr17	+	8243187
chr17	-	8261730
chr17	-	8271972
chr17	-	8271972
chr17	-	8280833
chr17	-	8294022
chr17	-	8296116
chr17	+	8339169
chr17	+	8339169
chr17	+	8367553
chr17	-	8377522
chr17	-	8377522
chr17	-	8377522
chr17	-	8450231
chr17	-	8451961
chr17	-	8633245
chr17	-	8633245
chr17	-	8656423
chr17	-	8700427
chr17	-	8706054
chr17	-	8706054
chr17	-	8706054
chr17	-	8782232
chr17	-	8782232
chr17	-	8782232
chr17	-	8782232
chr17	-	8782232
chr17	-	8782232
chr17	+	8924858
chr17	-	9153787
chr17	-	9153787
chr17	+	9479943
chr17	+	9479943
chr17	+	9479943
chr17	+	9548579
chr17	+	9548853
chr17	+	9548853
chr17	+	9559719
chr17	+	9604435
chr17	-	9674750
chr17	-	9674750
chr17	+	9729380
chr17	+	9729380
chr17	-	9801026
chr17	-	9804386
chr17	-	9813925
chr17	-	9813925
chr17	-	9813925
chr17	-	9813925
chr17	-	9813925
chr17	-	9813925
chr17	-	9813925
chr17	-	10204182
chr17	-	10223342
chr17	-	10247116
chr17	+	10286460
chr17	-	10293641
chr17	-	10346607
chr17	-	10395626
chr17	-	10424464
chr17	-	10424464
chr17	-	10424464
chr17	-	10531842
chr17	-	10583648
chr17	+	10600926
chr17	+	10600926
chr17	+	10600926
chr17	+	10608204
chr17	-	10616638
chr17	-	10616638
chr17	-	10619259
chr17	+	10633093
chr17	+	10633093
chr17	-	10698229
chr17	-	10725791
chr17	-	10728548
chr17	+	11144739
chr17	+	11144739
chr17	+	11144739
chr17	+	11459039
chr17	+	11501747
chr17	+	11501747
chr17	+	11554385
chr17	+	11786218
chr17	+	11787650
chr17	-	11880761
chr17	-	11880761
chr17	-	11880761
chr17	+	11924134
chr17	+	11924134
chr17	-	11939812
chr17	+	11973102
chr17	+	11973102
chr17	+	11985215
chr17	+	12453284
chr17	+	12453284
chr17	+	12569206
chr17	+	12569206
chr17	+	12623605
chr17	+	12647499
chr17	+	12692828
chr17	+	12692828
chr17	+	12692828
chr17	+	12692828
chr17	+	12692828
chr17	+	12692828
chr17	+	12847385
chr17	+	12890338
chr17	-	12894928
chr17	-	12894928
chr17	-	12894928
chr17	-	12894928
chr17	-	12894928
chr17	-	12894928
chr17	-	12894928
chr17	-	13399005
chr17	-	13680148
chr17	+	13927814
chr17	-	13932608
chr17	+	13972718
chr17	+	13972718
chr17	+	13972718
chr17	+	14080447
chr17	-	14139172
chr17	+	14204505
chr17	+	14207056
chr17	+	14934291
chr17	-	15133095
chr17	-	15133095
chr17	-	15133095
chr17	-	15154943
chr17	-	15207128
chr17	+	15311700
chr17	-	15332289
chr17	-	15339331
chr17	-	15339331
chr17	-	15339331
chr17	-	15339331
chr17	-	15405577
chr17	+	15408684
chr17	-	15440293
chr17	-	15474804
chr17	-	15491976
chr17	-	15491976
chr17	-	15491976
chr17	-	15496650
chr17	-	15531279
chr17	-	15531279
chr17	-	15531279
chr17	+	15602890
chr17	+	15602890
chr17	+	15602890
chr17	+	15603328
chr17	+	15635590
chr17	+	15635590
chr17	+	15635590
chr17	+	15668016
chr17	+	15690163
chr17	+	15848230
chr17	-	15879874
chr17	-	15879874
chr17	-	15879878
chr17	+	15902693
chr17	+	15902693
chr17	+	15927610
chr17	+	15927610
chr17	-	15933407
chr17	-	15933407
chr17	-	15933407
chr17	-	15933407
chr17	-	15933407
chr17	-	15933407
chr17	-	15950213
chr17	-	15973478
chr17	-	15989595
chr17	-	15994883
chr17	-	16029395
chr17	-	16029395
chr17	-	16029395
chr17	-	16029395
chr17	-	16041081
chr17	-	16068183
chr17	+	16120508
chr17	+	16120508
chr17	+	16185327
chr17	-	16245847
chr17	+	16284366
chr17	+	16284366
chr17	+	16285221
chr17	+	16318855
chr17	+	16318855
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342300
chr17	+	16342822
chr17	+	16343349
chr17	+	16344539
chr17	-	16345318
chr17	-	16345318
chr17	-	16345318
chr17	-	16453630
chr17	-	16453630
chr17	-	16524047
chr17	-	16524311
chr17	+	16593638
chr17	+	16610782
chr17	+	16614992
chr17	+	16690205
chr17	+	16691072
chr17	+	16691248
chr17	+	16692056
chr17	-	16733796
chr17	-	16826228
chr17	-	16832529
chr17	-	16832848
chr17	-	16842397
chr17	-	16842397
chr17	+	16946073
chr17	+	16946073
chr17	+	17039532
chr17	+	17067973
chr17	+	17067973
chr17	+	17076011
chr17	+	17076011
chr17	-	17104308
chr17	-	17104308
chr17	-	17115526
chr17	-	17124484
chr17	-	17127866
chr17	-	17149937
chr17	-	17149937
chr17	-	17149937
chr17	+	17206679
chr17	+	17206679
chr17	+	17322657
chr17	+	17380299
chr17	-	17397752
chr17	-	17397752
chr17	-	17408876
chr17	-	17408876
chr17	-	17408876
chr17	-	17408876
chr17	-	17408876
chr17	+	17584786
chr17	-	17679999
chr17	+	17685445
chr17	-	17714662
chr17	-	17714662
chr17	-	17714662
chr17	-	17714662
chr17	-	17714662
chr17	-	17714662
chr17	-	17714662
chr17	-	17717149
chr17	-	17720861
chr17	-	17720861
chr17	-	17746821
chr17	-	17746821
chr17	-	17746821
chr17	-	17746821
chr17	-	17746821
chr17	-	17746821
chr17	-	17772279
chr17	+	17876126
chr17	+	17876126
chr17	+	17876126
chr17	+	17876126
chr17	-	17918372
chr17	-	17921333
chr17	-	17929385
chr17	-	17930660
chr17	+	17942610
chr17	+	17991180
chr17	+	17991180
chr17	+	18012019
chr17	+	18021895
chr17	+	18057088
chr17	+	18057367
chr17	+	18057367
chr17	+	18061035
chr17	+	18061659
chr17	+	18062919
chr17	+	18064060
chr17	+	18064630
chr17	-	18079875
chr17	+	18086866
chr17	+	18128935
chr17	-	18148130
chr17	-	18148130
chr17	-	18148130
chr17	-	18148130
chr17	-	18148130
chr17	-	18149907
chr17	-	18157226
chr17	+	18163847
chr17	+	18163847
chr17	+	18164423
chr17	-	18177234
chr17	-	18177234
chr17	-	18177234
chr17	-	18177234
chr17	-	18177234
chr17	-	18202872
chr17	+	18218593
chr17	-	18231186
chr17	-	18231186
chr17	-	18231186
chr17	-	18231186
chr17	-	18233996
chr17	-	18236479
chr17	-	18243718
chr17	+	18281078
chr17	-	18291820
chr17	-	18294080
chr17	-	18294620
chr17	-	18296010
chr17	-	18296162
chr17	-	18296351
chr17	-	18296427
chr17	-	18296769
chr17	-	18297051
chr17	-	18299430
chr17	+	18301635
chr17	-	18302461
chr17	-	18302581
chr17	-	18302687
chr17	-	18303100
chr17	-	18304080
chr17	-	18304190
chr17	-	18304607
chr17	-	18304748
chr17	+	18314472
chr17	+	18323281
chr17	+	18325494
chr17	+	18330174
chr17	+	18343221
chr17	+	18380098
chr17	+	18380098
chr17	-	18414575
chr17	-	18414575
chr17	-	18414575
chr17	-	18427879
chr17	-	18441114
chr17	-	18486654
chr17	-	18506601
chr17	-	18538841
chr17	-	18561741
chr17	-	18569235
chr17	+	18601310
chr17	+	18601310
chr17	+	18602466
chr17	+	18602466
chr17	+	18602466
chr17	+	18625401
chr17	+	18625401
chr17	+	18625401
chr17	+	18647325
chr17	+	18647325
chr17	+	18647325
chr17	+	18647325
chr17	+	18684581
chr17	+	18759611
chr17	+	18759611
chr17	+	18761380
chr17	+	18761380
chr17	+	18768781
chr17	+	18831580
chr17	+	18853988
chr17	-	18854937
chr17	+	18855477
chr17	+	18855477
chr17	+	18855477
chr17	+	18855477
chr17	-	18874380
chr17	+	18920961
chr17	-	18923989
chr17	-	19015583
chr17	+	19030781
chr17	-	19059039
chr17	+	19091621
chr17	-	19093193
chr17	+	19122455
chr17	+	19140689
chr17	+	19140689
chr17	+	19140689
chr17	+	19140689
chr17	+	19140689
chr17	+	19140689
chr17	+	19140689
chr17	+	19174705
chr17	+	19186262
chr17	+	19186262
chr17	+	19186262
chr17	+	19192082
chr17	-	19199908
chr17	+	19216438
chr17	-	19240866
chr17	-	19246482
chr17	-	19246482
chr17	-	19246482
chr17	-	19247818
chr17	-	19250258
chr17	+	19281033
chr17	+	19281033
chr17	+	19281773
chr17	+	19281773
chr17	-	19285244
chr17	-	19286754
chr17	-	19286754
chr17	+	19314490
chr17	+	19314490
chr17	+	19314490
chr17	+	19315002
chr17	+	19411493
chr17	+	19437166
chr17	+	19437166
chr17	+	19437166
chr17	+	19437166
chr17	+	19437166
chr17	+	19451297
chr17	+	19458885
chr17	+	19458885
chr17	+	19459108
chr17	+	19460872
chr17	-	19506586
chr17	+	19552063
chr17	+	19552063
chr17	+	19552063
chr17	-	19552806
chr17	+	19559457
chr17	-	19581627
chr17	-	19581627
chr17	-	19581627
chr17	-	19581627
chr17	-	19581627
chr17	-	19583264
chr17	-	19606404
chr17	-	19641297
chr17	-	19641297
chr17	-	19641297
chr17	-	19641297
chr17	-	19641297
chr17	-	19641635
chr17	-	19674142
chr17	-	19674142
chr17	+	19751381
chr17	+	19764174
chr17	-	19807764
chr17	-	19812486
chr17	-	19812493
chr17	-	19850719
chr17	+	19912648
chr17	+	19976909
chr17	+	19990334
chr17	+	19990334
chr17	+	20059306
chr17	+	20059306
chr17	+	20059306
chr17	+	20059306
chr17	+	20224486
chr17	+	20318817
chr17	+	20319421
chr17	+	20328041
chr17	+	20340136
chr17	-	20353175
chr17	-	20353175
chr17	-	20353175
chr17	-	20404826
chr17	-	20422624
chr17	+	20446281
chr17	+	20446424
chr17	+	20446834
chr17	+	20446884
chr17	+	20447897
chr17	+	20448331
chr17	+	20448444
chr17	+	20448577
chr17	+	20448629
chr17	+	20449194
chr17	-	20449402
chr17	+	20449411
chr17	+	20449528
chr17	+	20449636
chr17	+	20449790
chr17	+	20450011
chr17	+	20451126
chr17	+	20451478
chr17	+	20451593
chr17	+	20451734
chr17	+	20451896
chr17	+	20452161
chr17	+	20452945
chr17	+	20453984
chr17	+	20454265
chr17	+	20454583
chr17	+	20454658
chr17	+	20454851
chr17	+	20454995
chr17	+	20456945
chr17	+	20459145
chr17	+	20483036
chr17	+	20615758
chr17	-	20720898
chr17	+	20744340
chr17	-	20766707
chr17	+	20771745
chr17	+	20771745
chr17	+	20833067
chr17	+	20841425
chr17	+	20841850
chr17	-	20902905
chr17	-	20902905
chr17	-	20902905
chr17	+	20978902
chr17	+	21030240
chr17	+	21069466
chr17	-	21101262
chr17	-	21101262
chr17	-	21142183
chr17	+	21187967
chr17	+	21187967
chr17	+	21191347
chr17	+	21198986
chr17	+	21279698
chr17	+	21308447
chr17	+	21318654
chr17	-	21431570
chr17	-	21435875
chr17	+	21729872
chr17	+	21825369
chr17	+	21904061
chr17	+	22021364
chr17	+	22021439
chr17	+	22022355
chr17	+	22022436
chr17	-	22025083
chr17	-	22026336
chr17	-	22026406
chr17	-	22026511
chr17	-	22028178
chr17	+	22028250
chr17	+	22029025
chr17	+	22030720
chr17	-	25620935
chr17	+	25621105
chr17	+	25621105
chr17	+	25621105
chr17	+	25621105
chr17	+	25621105
chr17	+	25621105
chr17	+	25744715
chr17	+	25745030
chr17	-	25748617
chr17	-	25750963
chr17	+	25799035
chr17	+	25799035
chr17	+	25887342
chr17	+	25904517
chr17	+	25915500
chr17	+	25936939
chr17	+	25950560
chr17	+	25958173
chr17	+	25958173
chr17	+	25958173
chr17	+	25958173
chr17	+	25994303
chr17	-	26083791
chr17	-	26094730
chr17	-	26097938
chr17	-	26205339
chr17	-	26205385
chr17	+	26369687
chr17	+	26553588
chr17	+	26574469
chr17	-	26592388
chr17	-	26593206
chr17	-	26593600
chr17	-	26593703
chr17	-	26593778
chr17	-	26593855
chr17	-	26593944
chr17	-	26594327
chr17	-	26594453
chr17	-	26594560
chr17	-	26595059
chr17	-	26595136
chr17	-	26595172
chr17	-	26595300
chr17	-	26595684
chr17	-	26598272
chr17	-	26598640
chr17	-	26600040
chr17	-	26603011
chr17	+	26646120
chr17	-	26655350
chr17	-	26655350
chr17	-	26655350
chr17	-	26655350
chr17	-	26655350
chr17	-	26655350
chr17	-	26657216
chr17	+	26658151
chr17	+	26662547
chr17	+	26662547
chr17	-	26673658
chr17	-	26673658
chr17	+	26684686
chr17	+	26684686
chr17	+	26687676
chr17	-	26691289
chr17	+	26691377
chr17	-	26694298
chr17	+	26698986
chr17	+	26711688
chr17	-	26721660
chr17	-	26721660
chr17	-	26731333
chr17	+	26800663
chr17	+	26800663
chr17	+	26800663
